uf,estado,municipio,local_verificacao,data_ultima_verificacao,data_validade,ultimo_resultado,tipo_medidor,qt_faixas,velocidade_nominal,validade_atual,tipo_via,mes_ultima_verificacao,ano_ultima_verificacao
SP,SÃO PAULO,bauru,"rodovia sp 294,  km 370",2024-09-20,2025-09-19,APROVADO,FIXO,3,40,VÁLIDO,Rodovia Estadual,9,2024
SP,SÃO PAULO,bauru,"rodovia spa 354/294,  km 3+000m",2019-07-26,2020-07-25,APROVADO,FIXO,2,0,VENCIDO,Via Urbana,7,2019
SP,SÃO PAULO,bauru,"rua campos salles, quadra 3",2023-01-20,2024-01-19,APROVADO,FIXO,2,0,VENCIDO,Via Urbana,1,2023
SP,SÃO PAULO,bauru,"rua jose baro, q.04",2022-10-22,2023-10-21,APROVADO,FIXO,2,0,VENCIDO,Via Urbana,10,2022
SP,SÃO PAULO,bauru,rua olavo bilac quadra 4,2020-03-04,2021-03-03,APROVADO,FIXO,1,0,VENCIDO,Via Urbana,3,2020
SP,SÃO PAULO,bauru,sp 300 km 340+400m   oeste,2023-02-05,2024-02-04,APROVADO,FIXO,2,0,VENCIDO,Rodovia Estadual,2,2023
SP,SÃO PAULO,bauru,sp 300 km 341+600m oeste,2023-02-05,2024-02-04,APROVADO,FIXO,2,0,VENCIDO,Rodovia Estadual,2,2023
SP,SÃO PAULO,bauru,sp 225 km 226+000,2024-06-22,2025-06-21,APROVADO,FIXO,2,90,VÁLIDO,Rodovia Estadual,6,2024
SP,SÃO PAULO,bauru,sp 225 km 228+050,2024-06-22,2025-06-21,APROVADO,FIXO,2,90,VÁLIDO,Rodovia Estadual,6,2024
SP,SÃO PAULO,bauru,sp 294 km 350+250,2022-11-04,2023-11-03,APROVADO,FIXO,2,80,VENCIDO,Rodovia Estadual,11,2022
SP,SÃO PAULO,bauru,sp 294 km 350+350m,2022-11-05,NA,REPARADO,FIXO,2,80,REPROVADO,Rodovia Estadual,11,2022
SP,SÃO PAULO,bauru,sp 294 km 351+300,2023-06-29,2024-06-28,APROVADO,FIXO,2,80,VENCIDO,Rodovia Estadual,6,2023
SP,SÃO PAULO,bauru,sp 294 km 351+450,2023-06-29,2024-06-28,APROVADO,FIXO,2,80,VENCIDO,Rodovia Estadual,6,2023
SP,SÃO PAULO,bauru,sp 294 km 354+250,2022-12-08,2023-12-07,APROVADO,FIXO,2,80,VENCIDO,Rodovia Estadual,12,2022
SP,SÃO PAULO,bauru,sp 294 km 354+885,2022-12-08,2023-12-07,APROVADO,FIXO,2,90,VENCIDO,Rodovia Estadual,12,2022
SP,SÃO PAULO,bauru,sp 300 km 340 + 400 m,2024-03-07,2025-03-06,APROVADO,FIXO,2,80,VÁLIDO,Rodovia Estadual,3,2024
SP,SÃO PAULO,bauru,sp 300 km 341 + 600 m,2024-10-27,2025-10-26,APROVADO,FIXO,2,80,VÁLIDO,Rodovia Estadual,10,2024
SP,SÃO PAULO,bauru,sp 300 km 342 + 650 m,2024-03-07,2025-03-06,APROVADO,FIXO,2,80,VÁLIDO,Rodovia Estadual,3,2024
SP,SÃO PAULO,bauru,spa 228/225 km 001+350,2023-05-29,2024-05-28,APROVADO,FIXO,2,60,VENCIDO,Via Urbana,5,2023
SP,SÃO PAULO,bauru,spa 228/225 km 002+600,2023-05-26,2024-05-25,APROVADO,FIXO,2,60,VENCIDO,Via Urbana,5,2023
SP,SÃO PAULO,bauru,spa 228/225 km 003+300,2024-09-04,2025-09-03,APROVADO,FIXO,2,60,VÁLIDO,Via Urbana,9,2024
SP,SÃO PAULO,bebedouro,rodovia sp   326 km  381 + 853 metros,2020-09-24,NA,REPARADO,FIXO,2,110,REPROVADO,Rodovia Estadual,9,2020
SP,SÃO PAULO,bebedouro,rodovia sp 326     km 381 + 853 metros,2020-03-17,2021-03-16,APROVADO,FIXO,2,110,VENCIDO,Rodovia Estadual,3,2020
SP,SÃO PAULO,bebedouro,rodovia sp 326  km 381 + 853 metros,2024-09-30,2025-09-29,APROVADO,FIXO,2,110,VÁLIDO,Rodovia Estadual,9,2024
SP,SÃO PAULO,bebedouro,sp 322  km 401 + 620 m,2019-10-09,2020-10-08,APROVADO,FIXO,2,100,VENCIDO,Rodovia Estadual,10,2019
SP,SÃO PAULO,bertioga,av anchieta,2023-01-05,2024-01-04,APROVADO,FIXO,4,0,VENCIDO,Via Urbana,1,2023
SP,SÃO PAULO,bertioga,av. anchieta,2024-06-19,2025-06-18,APROVADO,FIXO,4,0,VÁLIDO,Via Urbana,6,2024
SP,SÃO PAULO,bertioga,av. anchieta alt. n 9770,2022-12-05,2023-12-04,APROVADO,FIXO,2,0,VENCIDO,Via Urbana,12,2022
SP,SÃO PAULO,bertioga,av. anchieta alt. n9770,2024-02-07,2025-02-06,APROVADO,FIXO,2,0,VÁLIDO,Via Urbana,2,2024
SP,SÃO PAULO,bertioga,av. anchieta oposto ao nº 2933,2024-09-03,2025-09-02,APROVADO,FIXO,2,0,VÁLIDO,Via Urbana,9,2024
SP,SÃO PAULO,bertioga,av. anchieta x rua rafael costabile,2024-08-01,2025-07-31,APROVADO,FIXO,2,0,VÁLIDO,Via Urbana,8,2024
SP,SÃO PAULO,bertioga,"av. anchieta, 2933",2024-08-01,2025-07-31,APROVADO,FIXO,2,0,VÁLIDO,Via Urbana,8,2024
SP,SÃO PAULO,bertioga,"av. eng eduardo c. da costa junior, alt 437",2022-12-05,2023-12-04,APROVADO,FIXO,2,0,VENCIDO,Via Urbana,12,2022
SP,SÃO PAULO,bertioga,"av. eng. eduardo c. da costa junior, alt 1400",2022-12-05,2023-12-04,APROVADO,FIXO,2,0,VENCIDO,Via Urbana,12,2022
SP,SÃO PAULO,bertioga,"avenida marginal sul, n.341",2024-09-03,2025-09-02,APROVADO,FIXO,2,0,VÁLIDO,Via Urbana,9,2024
SP,SÃO PAULO,bertioga,r. pastor djalma s coimbra prox ao cpo de futebol,2024-02-07,2025-02-06,APROVADO,FIXO,2,0,VÁLIDO,Via Urbana,2,2024
SP,SÃO PAULO,bertioga,rodovia:sp 055 acesso:000 km:192 metros:000,2019-06-11,2020-06-10,APROVADO,FIXO,2,0,VENCIDO,Rodovia Estadual,6,2019
SP,SÃO PAULO,bertioga,rodovia:sp 055 acesso:000 km:215 metros:750,2020-05-19,2021-05-18,APROVADO,FIXO,2,0,VENCIDO,Rodovia Estadual,5,2020
SP,SÃO PAULO,bertioga,rodovia:sp 055 acesso:000 km:217 metros:000,2020-05-19,2021-05-18,APROVADO,FIXO,2,0,VENCIDO,Rodovia Estadual,5,2020
SP,SÃO PAULO,bertioga,rodovia:sp 055 acesso:000 km:217 metros:350,2020-02-06,2021-02-05,APROVADO,FIXO,2,0,VENCIDO,Rodovia Estadual,2,2020
SP,SÃO PAULO,bertioga,rodovia:sp 055 acesso:000 km:217 metros:850,2019-08-07,2020-08-06,APROVADO,FIXO,2,0,VENCIDO,Rodovia Estadual,8,2019
SP,SÃO PAULO,bertioga,rodovia:sp 055 acesso:000 km:220 metros:400,2019-09-04,2020-09-03,APROVADO,FIXO,2,0,VENCIDO,Rodovia Estadual,9,2019
SP,SÃO PAULO,bertioga,rodovia:sp 055 acesso:000 km:224 metros:500,2019-09-03,2020-09-02,APROVADO,FIXO,2,0,VENCIDO,Rodovia Estadual,9,2019
SP,SÃO PAULO,bertioga,rodovia:sp 055 acesso:000 km:225 metros:950,2020-05-19,2021-05-18,APROVADO,FIXO,2,0,VENCIDO,Rodovia Estadual,5,2020
SP,SÃO PAULO,bertioga,rodovia:sp 098 acesso:000 km:094 metros:300,2019-09-03,2020-09-02,APROVADO,FIXO,3,0,VENCIDO,Rodovia Estadual,9,2019
SP,SÃO PAULO,bertioga,rua luiz pereira de campos próximo ao n. 697,2022-12-05,2023-12-04,APROVADO,FIXO,2,0,VENCIDO,Via Urbana,12,2022
SP,SÃO PAULO,bertioga,rua manoel gajo prox ao n865,2024-02-07,2025-02-06,APROVADO,FIXO,2,0,VÁLIDO,Via Urbana,2,2024
SP,SÃO PAULO,bertioga,"rua manoel gajo, prox. n. 1350",2024-02-06,2025-02-05,APROVADO,FIXO,2,0,VÁLIDO,Via Urbana,2,2024
SP,SÃO PAULO,biritiba mirim,"sp 088, km 070 + 000 metros",2020-01-23,2021-01-22,APROVADO,FIXO,4,0,VENCIDO,Rodovia Estadual,1,2020
SP,SÃO PAULO,biritiba mirim,sp 088 km 068 + 000 metros,2020-01-23,2021-01-22,APROVADO,FIXO,2,0,VENCIDO,Rodovia Estadual,1,2020
SP,SÃO PAULO,biritiba mirim,sp 088 km 073 + 050 metros,2019-06-25,2020-06-24,APROVADO,FIXO,4,0,VENCIDO,Rodovia Estadual,6,2019
SP,SÃO PAULO,boa esperanca do sul,rodovia  sp  255 km  119 + 370  metros,2023-09-06,2024-09-05,APROVADO,FIXO,1,100,VÁLIDO,Rodovia Estadual,9,2023
SP,SÃO PAULO,boa esperanca do sul,rodovia  sp  255 km + 610 metros,2020-11-19,NA,REPARADO,FIXO,1,100,REPROVADO,Rodovia Estadual,11,2020
SP,SÃO PAULO,boa esperanca do sul,rodovia  sp  255 km 105 + 410 metros,2020-11-19,NA,REPARADO,FIXO,1,100,REPROVADO,Rodovia Estadual,11,2020
SP,SÃO PAULO,boa esperanca do sul,rodovia  sp 255 km 111 +  900 metros,2024-11-21,2025-11-20,APROVADO,FIXO,2,50,VÁLIDO,Rodovia Estadual,11,2024
SP,SÃO PAULO,boa esperanca do sul,rodovia sp 255 km 117 + 220 metros,2024-10-24,2025-10-23,APROVADO,FIXO,3,40,VÁLIDO,Rodovia Estadual,10,2024
SP,SÃO PAULO,boa esperanca do sul,rodovia sp 255 km 119 + 370 metros sul,2024-09-03,2025-09-02,APROVADO,FIXO,1,100,VÁLIDO,Rodovia Estadual,9,2024
SP,SÃO PAULO,boa esperanca do sul,sp 255 km:105 metros:270,2024-06-19,2025-06-18,APROVADO,FIXO,1,60,VÁLIDO,Rodovia Estadual,6,2024
SP,SÃO PAULO,boa esperanca do sul,sp 255 km:105 metros:500,2024-06-19,2025-06-18,APROVADO,FIXO,1,60,VÁLIDO,Rodovia Estadual,6,2024
SP,SÃO PAULO,bocaina,sp 255 km:127 metros:300,2024-11-18,2025-11-17,APROVADO,FIXO,1,100,VÁLIDO,Rodovia Estadual,11,2024
SP,SÃO PAULO,bofete,rodovia sp 280 km 175,2024-01-30,2025-01-29,APROVADO,FIXO,2,0,VÁLIDO,Rodovia Estadual,1,2024
SP,SÃO PAULO,bofete,"rodovia sp 280, km 175+000m",2022-02-22,2023-02-21,APROVADO,FIXO,2,0,VENCIDO,Rodovia Estadual,2,2022
SP,SÃO PAULO,boituva,"av. dos trabalhadores, alt. nº 2121",2023-02-09,2024-02-08,APROVADO,FIXO,2,0,VENCIDO,Via Urbana,2,2023
SP,SÃO PAULO,boituva,"av. joaquim trujillo   posto de saúde  fx 1 / acácio manoel da silva viana, 564   fx 2",2023-02-10,2024-02-09,APROVADO,FIXO,2,0,VENCIDO,Via Urbana,2,2023
SP,SÃO PAULO,boituva,"av. joaquim trujillo, próximo ao n. 400",2024-06-12,2025-06-11,APROVADO,FIXO,1,50,VÁLIDO,Via Urbana,6,2024
SP,SÃO PAULO,boituva,"av. mário pedro vercellino, alt. nº 877",2023-02-09,2024-02-08,APROVADO,FIXO,4,0,VENCIDO,Via Urbana,2,2023
SP,SÃO PAULO,boituva,"av. professora célia lourdes vercellino, próximo ao n. 2000",2024-04-04,2025-04-03,APROVADO,FIXO,2,40,VÁLIDO,Via Urbana,4,2024
SP,SÃO PAULO,boituva,"av. zélia de lima rosa, alt. nº 2100 próx. a daf",2023-02-10,2024-02-09,APROVADO,FIXO,4,0,VENCIDO,Via Urbana,2,2023
SP,SÃO PAULO,boituva,"av. zélia de lima rosa, próximo ao n. 2584",2024-04-04,2025-04-03,APROVADO,FIXO,4,50,VÁLIDO,Via Urbana,4,2024
SP,SÃO PAULO,boituva,"av. zélia de lima rosa, próximo ao n. 799",2024-06-12,2025-06-11,APROVADO,FIXO,2,50,VÁLIDO,Via Urbana,6,2024
SP,SÃO PAULO,boituva,"av. zélia de lima rosa, próximo ao n° 1320",2024-04-04,2025-04-03,APROVADO,FIXO,2,50,VÁLIDO,Via Urbana,4,2024
SP,SÃO PAULO,boituva,"av. zélia de lima rosa, s/nº próximo ao colégio anglo",2023-02-10,2024-02-09,APROVADO,FIXO,2,0,VENCIDO,Via Urbana,2,2023
SP,SÃO PAULO,boituva,"avenida do trabalhador, próximo ao n. 2140",2024-04-04,2025-04-03,APROVADO,FIXO,2,50,VÁLIDO,Via Urbana,4,2024
SP,SÃO PAULO,boituva,"r. conselheiro antônio prado, próximo ao n. 988",2024-04-04,2025-04-03,APROVADO,FIXO,2,40,VÁLIDO,Via Urbana,4,2024
SP,SÃO PAULO,boituva,"r. expedicionário souza filho, próximo ao n. 670",2024-06-12,2025-06-11,APROVADO,FIXO,1,40,VÁLIDO,Via Urbana,6,2024
SP,SÃO PAULO,boituva,"rua conselheiro antonio prado, 988",2023-02-09,2024-02-08,APROVADO,FIXO,2,0,VENCIDO,Via Urbana,2,2023
SP,SÃO PAULO,boraceia,sp 261   km 168 + 000  metros,2019-05-22,2020-05-21,APROVADO,FIXO,2,60,VENCIDO,Rodovia Estadual,5,2019
SP,SÃO PAULO,boraceia,sp 261 km168 + 000 metros,2024-06-03,2025-06-02,APROVADO,FIXO,2,60,VÁLIDO,Rodovia Estadual,6,2024
SP,SÃO PAULO,boraceia,sp 261 km168 + 000 metros,2023-12-05,2024-12-04,APROVADO,FIXO,2,60,VÁLIDO,Rodovia Estadual,12,2023
SP,SÃO PAULO,boraceia,sp 261 km168+000,2022-12-27,2023-12-26,APROVADO,FIXO,2,60,VENCIDO,Rodovia Estadual,12,2022
SP,SÃO PAULO,botucatu,praça de pedagio de botucatu   sp 255 km 229+40m   sentido norte,2024-03-21,NA,REPARADO,FIXO,3,0,REPARADO,Rodovia Estadual,3,2024
SP,SÃO PAULO,botucatu,praça de pedagio de botucatu   sp 255 km 229+40m   sentido sul,2024-01-15,2025-01-14,APROVADO,FIXO,3,0,VÁLIDO,Rodovia Estadual,1,2024
SP,SÃO PAULO,botucatu,rod sp 300 km 252+740m,2022-10-24,2023-10-23,APROVADO,FIXO,2,0,VENCIDO,Rodovia Estadual,10,2022
SP,SÃO PAULO,botucatu,"rod spa 251/300,  km 2+750m",2022-06-02,2023-06-01,APROVADO,FIXO,2,0,VENCIDO,Via Urbana,6,2022
SP,SÃO PAULO,botucatu,"rod spa 251/300, km 2+350m",2022-06-02,2023-06-01,APROVADO,FIXO,2,0,VENCIDO,Via Urbana,6,2022
SP,SÃO PAULO,botucatu,sp 300 km:236 metros:450,2024-04-16,2025-04-15,APROVADO,FIXO,1,40,VÁLIDO,Rodovia Estadual,4,2024
SP,SÃO PAULO,botucatu,sp 300 km:252 metros:740,2024-07-12,2025-07-11,APROVADO,FIXO,2,80,VÁLIDO,Rodovia Estadual,7,2024
SP,SÃO PAULO,botucatu,sp300 km236+450 leste,2024-03-04,2025-03-03,APROVADO,FIXO,1,40,VÁLIDO,Rodovia Estadual,3,2024
SP,SÃO PAULO,botucatu,spa 251/300 km:002 metros:350,2023-02-12,2024-02-11,APROVADO,FIXO,2,60,VENCIDO,Via Urbana,2,2023
SP,SÃO PAULO,botucatu,spa 251/300 km:002 metros:750,2023-02-14,2024-02-13,APROVADO,FIXO,2,60,VENCIDO,Via Urbana,2,2023
SP,SÃO PAULO,botucatu,spa 251/300 km 002 + 350m  sul,2024-03-12,2025-03-11,APROVADO,FIXO,2,60,VÁLIDO,Via Urbana,3,2024
SP,SÃO PAULO,botucatu,spa 251/300 km 002 + 750m  norte,2024-01-29,NA,REPARADO,FIXO,2,80,REPARADO,Via Urbana,1,2024
SP,SÃO PAULO,braganca paulista,al. xv de dezembro n. 211,2024-02-16,2025-02-15,APROVADO,FIXO,3,0,VÁLIDO,Via Urbana,2,2024
SP,SÃO PAULO,braganca paulista,av. alberto diniz altura n. 1111,2024-02-16,2025-02-15,APROVADO,FIXO,4,0,VÁLIDO,Via Urbana,2,2024
SP,SÃO PAULO,braganca paulista,av. alberto diniz n. 555,2023-01-04,NA,REPARADO,FIXO,4,60,REPROVADO,Via Urbana,1,2023
SP,SÃO PAULO,braganca paulista,"av. alberto diniz, n.555",2024-01-15,2025-01-14,APROVADO,FIXO,4,0,VÁLIDO,Via Urbana,1,2024
SP,SÃO PAULO,braganca paulista,av. arnaldo cerdeira   n.222,2024-03-05,2025-03-04,APROVADO,FIXO,1,0,VÁLIDO,Via Urbana,3,2024
SP,SÃO PAULO,braganca paulista,av. atilio menin n. 450,2024-03-01,NA,REPARADO,FIXO,2,0,REPARADO,Via Urbana,3,2024
SP,SÃO PAULO,braganca paulista,"av. atilio menin, prox ao n.10 + 135mts.",2021-09-14,NA,REPARADO,FIXO,1,50,REPROVADO,Via Urbana,9,2021
SP,SÃO PAULO,braganca paulista,av. dom bosco n. 330,2024-03-11,2025-03-10,APROVADO,FIXO,1,0,VÁLIDO,Via Urbana,3,2024
SP,SÃO PAULO,braganca paulista,av. dom bosco n.330,2023-01-18,NA,REPARADO,FIXO,2,40,REPROVADO,Via Urbana,1,2023
SP,SÃO PAULO,braganca paulista,av. dos imigrantes x av. ernesto vaz de lima,2024-03-11,2025-03-10,APROVADO,FIXO,4,0,VÁLIDO,Via Urbana,3,2024
SP,SÃO PAULO,braganca paulista,av. dos imigrantes x r. felipe siqueira,2024-02-20,NA,REPARADO,FIXO,4,0,REPARADO,Via Urbana,2,2024
SP,SÃO PAULO,braganca paulista,"av. dos imigrantes, altura do n. 6776",2024-03-01,2025-02-28,APROVADO,FIXO,4,0,VÁLIDO,Via Urbana,3,2024
SP,SÃO PAULO,braganca paulista,"av. dos imigrantes, altura do n.1387",2024-01-10,2025-01-09,APROVADO,FIXO,4,0,VÁLIDO,Via Urbana,1,2024
SP,SÃO PAULO,braganca paulista,"av. dos imigrantes, altura n. 1387",2022-12-20,NA,REPARADO,FIXO,4,50,REPROVADO,Via Urbana,12,2022
SP,SÃO PAULO,braganca paulista,"av. dos imigrigantes, altura do n. 6776",2023-01-18,NA,REPARADO,FIXO,4,50,REPROVADO,Via Urbana,1,2023
SP,SÃO PAULO,braganca paulista,av. dr. jose a. marrey jr. n. 328,2024-02-20,2025-02-19,APROVADO,FIXO,1,0,VÁLIDO,Via Urbana,2,2024
SP,SÃO PAULO,braganca paulista,av. dr. jose aguiar leme n. 810,2023-01-19,NA,REPARADO,FIXO,2,50,REPROVADO,Via Urbana,1,2023
SP,SÃO PAULO,braganca paulista,"av. dr. jose de aguiar leme, n. 810",2024-01-10,2025-01-09,APROVADO,FIXO,2,0,VÁLIDO,Via Urbana,1,2024
SP,SÃO PAULO,braganca paulista,av. dr. tancredo de almeida neves  n. 171,2023-01-19,NA,REPARADO,FIXO,2,50,REPROVADO,Via Urbana,1,2023
SP,SÃO PAULO,braganca paulista,"av. dr. tancredo de almeida neves, n.171",2024-01-15,2025-01-14,APROVADO,FIXO,2,0,VÁLIDO,Via Urbana,1,2024
SP,SÃO PAULO,braganca paulista,av. eusebio savaio n. 995,2024-02-20,2025-02-19,APROVADO,FIXO,1,0,VÁLIDO,Via Urbana,2,2024
SP,SÃO PAULO,braganca paulista,av. euzebio savaio n. 995,2023-01-17,2024-01-16,APROVADO,FIXO,1,30,VENCIDO,Via Urbana,1,2023
SP,SÃO PAULO,braganca paulista,av. jose gomes da rocha leal x dr. tosta,2024-02-21,2025-02-20,APROVADO,FIXO,4,0,VÁLIDO,Via Urbana,2,2024
SP,SÃO PAULO,braganca paulista,av. lindoia n. 561,2024-03-05,2025-03-04,APROVADO,FIXO,2,0,VÁLIDO,Via Urbana,3,2024
SP,SÃO PAULO,braganca paulista,av. mauro de prospero  ,2023-01-19,NA,REPARADO,FIXO,2,0,REPROVADO,Via Urbana,1,2023
SP,SÃO PAULO,braganca paulista,av. mauro de prospero   prox ao n. 1100,2024-03-11,2025-03-10,APROVADO,FIXO,1,0,VÁLIDO,Via Urbana,3,2024
SP,SÃO PAULO,braganca paulista,"av. minas gerais, nº 149 + 30m",2024-05-10,2025-05-09,APROVADO,FIXO,1,40,VÁLIDO,Via Urbana,5,2024
SP,SÃO PAULO,braganca paulista,"av. minas gerais, oposto n 217",2024-05-10,2025-05-09,APROVADO,FIXO,1,40,VÁLIDO,Via Urbana,5,2024
SP,SÃO PAULO,braganca paulista,"av. nicola sabela, prox. n. 988 + 27mts.",2021-09-13,NA,REPARADO,FIXO,1,50,REPROVADO,Via Urbana,9,2021
SP,SÃO PAULO,braganca paulista,av. pascoalino cataldo   oposto ao n.220,2024-03-05,2025-03-04,APROVADO,FIXO,1,0,VÁLIDO,Via Urbana,3,2024
SP,SÃO PAULO,braganca paulista,"av. pascoalino cataldo, oposto ao n.220",2023-02-01,NA,REPARADO,FIXO,2,0,REPROVADO,Via Urbana,2,2023
SP,SÃO PAULO,braganca paulista,av. rinzo aoki  + n. 400,2023-01-19,NA,REPARADO,FIXO,2,50,REPROVADO,Via Urbana,1,2023
SP,SÃO PAULO,braganca paulista,av. rinzo aoki prox. n 391,2024-02-21,2025-02-20,APROVADO,FIXO,2,0,VÁLIDO,Via Urbana,2,2024
SP,SÃO PAULO,braganca paulista,"estr. mauro de prospero, n. 750",2021-09-14,NA,REPARADO,FIXO,1,40,REPROVADO,Via Urbana,9,2021
SP,SÃO PAULO,braganca paulista,"estrada. francisco lopes rojas, prox. n. 756",2021-09-13,NA,REPARADO,FIXO,1,50,REPROVADO,Via Urbana,9,2021
SP,SÃO PAULO,braganca paulista,r. alziro de oliveira n. 2600,2024-03-04,2025-03-03,APROVADO,FIXO,2,0,VÁLIDO,Via Urbana,3,2024
SP,SÃO PAULO,braganca paulista,r. alziro de oliveira n. 750,2024-03-04,2025-03-03,APROVADO,FIXO,2,0,VÁLIDO,Via Urbana,3,2024
SP,SÃO PAULO,braganca paulista,"raul rodrigues siqueira, prox. ao n. 907",2021-09-13,NA,REPARADO,FIXO,1,40,REPROVADO,Via Urbana,9,2021
SP,SÃO PAULO,braganca paulista,"rod. benevenuto moretto, km 1 + 141mts.",2021-10-14,NA,REPARADO,FIXO,1,50,REPROVADO,Via Urbana,10,2021
SP,SÃO PAULO,braganca paulista,"rod. joão hermenegildo de oliveira, km 04 + 265mts.",2021-10-14,NA,REPARADO,FIXO,1,60,REPROVADO,Via Urbana,10,2021
SP,SÃO PAULO,braganca paulista,"rod. padre aldo bolini, n. 1305/1",2021-10-14,NA,REPARADO,FIXO,1,50,REPROVADO,Via Urbana,10,2021
SP,SÃO PAULO,braganca paulista,rod. sp:010 acesso:009 km 008+410 metros,2020-01-08,2021-01-07,APROVADO,FIXO,2,0,VENCIDO,Via Urbana,1,2020
SP,SÃO PAULO,braganca paulista,rodovia sp 063 acesso:000 km 42 + 350 metros,2019-09-20,2020-09-19,APROVADO,FIXO,2,0,VENCIDO,Rodovia Estadual,9,2019
SP,SÃO PAULO,braganca paulista,rodovia sp:008 acesso:000 km 096 + 860 metros   rodovia pedro astenori marigliani,2020-06-19,2021-06-18,APROVADO,FIXO,2,0,VENCIDO,Via Urbana,6,2020
SP,SÃO PAULO,braganca paulista,rodovia:sp 095 acesso:000 km:000 + 790 metros,2020-03-03,2021-03-02,APROVADO,FIXO,2,0,VENCIDO,Rodovia Estadual,3,2020
SP,SÃO PAULO,braganca paulista,rua joao franco n.155,2022-12-20,NA,REPARADO,FIXO,2,0,REPROVADO,Via Urbana,12,2022
SP,SÃO PAULO,braganca paulista,rua joao franco nº 155,2023-12-29,2024-12-28,APROVADO,FIXO,1,0,VÁLIDO,Via Urbana,12,2023
SP,SÃO PAULO,brodowski,rodovia candido portinari   sp 334   km 330 + 350m,2024-01-19,NA,REPARADO,FIXO,2,0,REPARADO,Rodovia Estadual,1,2024
SP,SÃO PAULO,brodowski,rodovia candido portinari   sp 334   km 332 + 100m,2024-02-20,2025-02-19,APROVADO,FIXO,1,0,VÁLIDO,Rodovia Estadual,2,2024
SP,SÃO PAULO,brodowski,sp 334 km:335 metros:650,2024-08-02,2025-08-01,APROVADO,FIXO,2,110,VÁLIDO,Rodovia Estadual,8,2024
SP,SÃO PAULO,brotas,sp 197 km 006+600,2024-09-12,2025-09-11,APROVADO,FIXO,2,60,VÁLIDO,Rodovia Estadual,9,2024
SP,SÃO PAULO,brotas,sp225   km 143 + 800m,2024-10-24,2025-10-23,APROVADO,FIXO,3,40,VÁLIDO,Rodovia Estadual,10,2024
SP,SÃO PAULO,cabreuva,av. vereador josé donato x rua fernando nunes   distrito jacaré,2023-12-08,NA,REPARADO,FIXO,1,0,REPARADO,Via Urbana,12,2023
SP,SÃO PAULO,cabreuva,"av. vereador josé donato, 285",2022-12-15,2023-12-14,APROVADO,FIXO,2,0,VENCIDO,Via Urbana,12,2022
SP,SÃO PAULO,cabreuva,"av. vereador josé donato, nº 285",2023-12-08,NA,REPARADO,FIXO,1,0,REPARADO,Via Urbana,12,2023
SP,SÃO PAULO,cabreuva,"av. vereador josé donato, oposto ao nº 321",2023-12-08,2024-12-07,APROVADO,FIXO,1,0,VÁLIDO,Via Urbana,12,2023
SP,SÃO PAULO,cabreuva,avenida vereador josé donato x rua fernando nunes   distrito do jacaré,2022-12-15,2023-12-14,APROVADO,FIXO,2,0,VENCIDO,Via Urbana,12,2022
SP,SÃO PAULO,cabralia paulista,rodovia: sp 293  acesso:000  km:006  + 700 metros,2019-10-17,2020-10-16,APROVADO,FIXO,2,0,VENCIDO,Rodovia Estadual,10,2019
SP,SÃO PAULO,cabralia paulista,rodovia: sp 293  acesso:000  km:007  + 550 metros,2019-07-29,2020-07-28,APROVADO,FIXO,2,0,VENCIDO,Rodovia Estadual,7,2019
SP,SÃO PAULO,cabralia paulista,sp 293 km 006+750,2024-06-21,2025-06-20,APROVADO,FIXO,2,50,VÁLIDO,Rodovia Estadual,6,2024
SP,SÃO PAULO,cabralia paulista,sp 293 km 007+590,2024-01-16,2025-01-15,APROVADO,FIXO,2,50,VÁLIDO,Rodovia Estadual,1,2024
SP,SÃO PAULO,cabralia paulista,sp293   km 002   metros 000,2024-09-26,2025-09-25,APROVADO,FIXO,3,40,VÁLIDO,Rodovia Estadual,9,2024
SP,SÃO PAULO,cachoeira paulista,br 116 km 038+492,2024-11-12,2025-11-11,APROVADO,FIXO,2,0,VÁLIDO,Rodovia Federal,11,2024
SP,SÃO PAULO,caieiras,rodovia     sp 332  km 029+700m,2020-03-06,2021-03-05,APROVADO,FIXO,2,0,VENCIDO,Rodovia Estadual,3,2020
SP,SÃO PAULO,caieiras,rodovia    sp 332  km 036+150m,2019-05-28,2020-05-27,APROVADO,FIXO,4,0,VENCIDO,Rodovia Estadual,5,2019
SP,SÃO PAULO,caieiras,rodovia  sp 332   km 030 + 300m,2019-05-28,2020-05-27,APROVADO,FIXO,2,0,VENCIDO,Rodovia Estadual,5,2019
SP,SÃO PAULO,caieiras,rodovia sp 332   km 038+200m,2020-01-16,2021-01-15,APROVADO,FIXO,4,0,VENCIDO,Rodovia Estadual,1,2020
SP,SÃO PAULO,caieiras,rodovia sp 332   km033+000m,2019-10-11,2020-10-10,APROVADO,FIXO,3,0,VENCIDO,Rodovia Estadual,10,2019
SP,SÃO PAULO,cajamar,"av. bento da silva bueno, 102",2024-03-21,2025-03-20,APROVADO,FIXO,1,0,VÁLIDO,Via Urbana,3,2024
SP,SÃO PAULO,cajamar,"av. bento da silva bueno, oposto ao n. 22",2024-05-28,2025-05-27,APROVADO,FIXO,1,0,VÁLIDO,Via Urbana,5,2024
SP,SÃO PAULO,cajamar,"av. bneto da silva bueno, 102",2022-07-10,2023-07-09,APROVADO,FIXO,1,30,VENCIDO,Via Urbana,7,2022
